country,year,consum,iso3c
El Salvador,2003,5.7762,SLV
El Salvador,2004,5.6713,SLV
El Salvador,2005,5.3773,SLV
El Salvador,2006,5.7371,SLV
El Salvador,2007,5.7854,SLV
El Salvador,2008,5.7616,SLV
El Salvador,2009,5.7883,SLV
El Salvador,2010,5.8007,SLV
Eritrea,1980,0,ERI
Eritrea,1981,0,ERI
Eritrea,1982,0,ERI
Eritrea,1983,0,ERI
Eritrea,1984,0,ERI
Eritrea,1985,0,ERI
Eritrea,1986,0,ERI
Eritrea,1987,0,ERI
Eritrea,1988,0,ERI
Eritrea,1989,0,ERI
Eritrea,1990,0,ERI
Eritrea,1991,0,ERI
Eritrea,1992,0,ERI
Eritrea,1993,3.0852,ERI
Eritrea,1994,3.4063,ERI
Eritrea,1995,3.3401,ERI
Eritrea,1996,3.5483,ERI
Eritrea,1997,3.8618,ERI
Eritrea,1998,4.0149,ERI
Eritrea,1999,3.8435,ERI
Eritrea,2000,3.9697,ERI
Eritrea,2001,3.9199,ERI
Eritrea,2002,3.4681,ERI
Eritrea,2003,3.2674,ERI
Eritrea,2004,2.937,ERI
Eritrea,2005,2.98,ERI
Eritrea,2006,2.8702,ERI
Eritrea,2007,2.8941,ERI
Eritrea,2008,2.6666,ERI
Eritrea,2009,2.5205,ERI
Eritrea,2010,2.4764,ERI
Estonia,1980,0,EST
Estonia,1981,0,EST
Estonia,1982,0,EST
Estonia,1983,0,EST
Estonia,1984,0,EST
Estonia,1985,0,EST
Estonia,1986,0,EST
Estonia,1987,0,EST
Estonia,1988,0,EST
Estonia,1989,0,EST
Estonia,1990,0,EST
Estonia,1991,0,EST
Estonia,1992,19.1844,EST
Estonia,1993,16.551,EST
Estonia,1994,16.5371,EST
Estonia,1995,16.3574,EST
Estonia,1996,18.0785,EST
Estonia,1997,18.5016,EST
Estonia,1998,17.5498,EST
Estonia,1999,16.2372,EST
Estonia,2000,16.3747,EST
Estonia,2001,16.5857,EST
Estonia,2002,18.5301,EST
Estonia,2003,26.111,EST
Estonia,2004,26.7306,EST
Estonia,2005,25.9936,EST
Estonia,2006,28.5341,EST
Estonia,2007,33.3484,EST
Estonia,2008,27.7321,EST
Estonia,2009,26.8629,EST
Estonia,2010,26.3739,EST
Ethiopia,1980,4.7964,ETH
Ethiopia,1981,4.7192,ETH
Ethiopia,1982,4.6523,ETH
Ethiopia,1983,4.7419,ETH
Ethiopia,1984,4.5161,ETH
Ethiopia,1985,4.5092,ETH
Ethiopia,1986,4.5612,ETH
Ethiopia,1987,4.3064,ETH
Ethiopia,1988,4.2382,ETH
Ethiopia,1989,4.2439,ETH
Ethiopia,1990,4.201,ETH
Ethiopia,1991,4.1173,ETH
Ethiopia,1992,4.06,ETH
Ethiopia,1993,3.587,ETH
Ethiopia,1994,3.5071,ETH
Ethiopia,1995,3.5012,ETH
Ethiopia,1996,3.5867,ETH
Ethiopia,1997,3.5721,ETH
Ethiopia,1998,3.6013,ETH
Ethiopia,1999,3.5089,ETH
Ethiopia,2000,3.345,ETH
Ethiopia,2001,3.4733,ETH
Ethiopia,2002,3.6434,ETH
Ethiopia,2003,3.5915,ETH
Ethiopia,2004,3.5739,ETH
Ethiopia,2005,3.6897,ETH
Ethiopia,2006,3.7728,ETH
Ethiopia,2007,3.9702,ETH
Ethiopia,2008,4.0281,ETH
Ethiopia,2009,4.1155,ETH
Ethiopia,2010,4.0879,ETH
Faroe Islands,1980,11.2178,FRO
Faroe Islands,1981,10.5767,FRO
Faroe Islands,1982,11.503,FRO
Faroe Islands,1983,12.1971,FRO
Faroe Islands,1984,12.1902,FRO
Faroe Islands,1985,13.4121,FRO
Faroe Islands,1986,13.6647,FRO
Faroe Islands,1987,13.6409,FRO
Faroe Islands,1988,12.417,FRO
Faroe Islands,1989,12.2316,FRO
Faroe Islands,1990,11.3861,FRO
Faroe Islands,1991,10.229,FRO
Faroe Islands,1992,11.384,FRO
Faroe Islands,1993,10.1797,FRO
Faroe Islands,1994,10.6593,FRO
Faroe Islands,1995,11.5481,FRO
Faroe Islands,1996,12.2701,FRO
Faroe Islands,1997,12.2504,FRO
Faroe Islands,1998,13.6258,FRO
Faroe Islands,1999,14.8237,FRO
Faroe Islands,2000,16.6214,FRO
Faroe Islands,2001,19.0075,FRO
Faroe Islands,2002,18.3965,FRO
Faroe Islands,2003,19.7077,FRO
Faroe Islands,2004,18.4956,FRO
Faroe Islands,2005,18.568,FRO
Faroe Islands,2006,20.8227,FRO
Faroe Islands,2007,18.6625,FRO
Faroe Islands,2008,17.6944,FRO
Faroe Islands,2009,13.6092,FRO
Faroe Islands,2010,14.8939,FRO
Fiji Islands,1980,13.9658,FJI
Fiji Islands,1981,15.0825,FJI
Fiji Islands,1982,15.2023,FJI
Fiji Islands,1983,11.1944,FJI
Fiji Islands,1984,15.3142,FJI
Fiji Islands,1985,12.3369,FJI
Fiji Islands,1986,15.1446,FJI
Fiji Islands,1987,11.9357,FJI
Fiji Islands,1988,12.4776,FJI
Fiji Islands,1989,14.9951,FJI
Fiji Islands,1990,15.0121,FJI
Fiji Islands,1991,12.5283,FJI
Fiji Islands,1992,13.8203,FJI
Fiji Islands,1993,14.5302,FJI
Fiji Islands,1994,15.036,FJI
Fiji Islands,1995,15.1843,FJI
Fiji Islands,1996,14.6372,FJI
Fiji Islands,1997,13.989,FJI
Fiji Islands,1998,11.1918,FJI
Fiji Islands,1999,13.9316,FJI
Fiji Islands,2000,13.5903,FJI
Fiji Islands,2001,12.8129,FJI
Fiji Islands,2002,12.1581,FJI
Fiji Islands,2003,12.2798,FJI
Fiji Islands,2004,13.2471,FJI
Fiji Islands,2005,12.6397,FJI
Fiji Islands,2006,13.3043,FJI
Fiji Islands,2007,11.3198,FJI
Fiji Islands,2008,11.71,FJI
Fiji Islands,2009,10.3432,FJI
Fiji Islands,2010,10.6114,FJI
Finland,1980,35.4775,FIN
Finland,1981,34.0514,FIN
Finland,1982,36.2801,FIN
Finland,1983,36.4084,FIN
Finland,1984,34.8433,FIN
Finland,1985,34.9371,FIN
Finland,1986,37.8397,FIN
Finland,1987,36.5719,FIN
Finland,1988,37.8487,FIN
Finland,1989,41.8348,FIN
Finland,1990,41.3234,FIN
Finland,1991,35.2163,FIN
Finland,1992,32.9439,FIN
Finland,1993,29.5557,FIN
Finland,1994,33.4458,FIN
Finland,1995,32.0032,FIN
Finland,1996,31.6299,FIN
Finland,1997,33.5337,FIN
Finland,1998,33.0809,FIN
Finland,1999,35.8842,FIN
Finland,2000,35.6597,FIN
Finland,2001,36.1333,FIN
Finland,2002,36.8633,FIN
Finland,2003,38.4815,FIN
Finland,2004,38.4317,FIN
Finland,2005,39.0556,FIN
Finland,2006,41.3149,FIN
Finland,2007,40.9843,FIN
Finland,2008,38.8257,FIN
Finland,2009,30.1975,FIN
Finland,2010,30.7765,FIN
France,1980,18.1257,FRA
France,1981,17.0526,FRA
France,1982,16.6968,FRA
France,1983,15.7251,FRA
France,1984,15.4687,FRA
France,1985,15.82,FRA
France,1986,15.5664,FRA
France,1987,15.9704,FRA
France,1988,16.8773,FRA
France,1989,17.1189,FRA
France,1990,16.7118,FRA
France,1991,16.712,FRA
France,1992,16.1694,FRA
France,1993,14.7151,FRA
France,1994,15.5594,FRA
France,1995,15.5292,FRA
France,1996,15.1947,FRA
France,1997,15.4187,FRA
France,1998,15.6865,FRA
France,1999,15.7934,FRA
France,2000,15.9057,FRA
France,2001,15.646,FRA
France,2002,15.5884,FRA
France,2003,15.01,FRA
France,2004,15.9482,FRA
France,2005,15.4814,FRA
France,2006,15.7838,FRA
France,2007,16.2105,FRA
France,2008,15.8967,FRA
France,2009,14.1454,FRA
France,2010,13.808,FRA
French Polynesia,1980,13.6119,PYF
French Polynesia,1981,13.3191,PYF
French Polynesia,1982,13.634,PYF
French Polynesia,1983,12.9811,PYF
French Polynesia,1984,12.7893,PYF
French Polynesia,1985,13.357,PYF
French Polynesia,1986,13.6048,PYF
French Polynesia,1987,13.6979,PYF
French Polynesia,1988,13.2648,PYF
French Polynesia,1989,13.2362,PYF
French Polynesia,1990,13.2781,PYF
French Polynesia,1991,13.1253,PYF
French Polynesia,1992,13.0065,PYF
French Polynesia,1993,12.943,PYF
French Polynesia,1994,12.8011,PYF
French Polynesia,1995,12.7784,PYF
French Polynesia,1996,12.8824,PYF
French Polynesia,1997,12.7632,PYF
French Polynesia,1998,12.669,PYF
French Polynesia,1999,12.8126,PYF
French Polynesia,2000,13.3076,PYF
French Polynesia,2001,13.2791,PYF
French Polynesia,2002,13.3926,PYF
French Polynesia,2003,13.5899,PYF
French Polynesia,2004,13.2897,PYF
French Polynesia,2005,13.5952,PYF
French Polynesia,2006,13.4651,PYF
French Polynesia,2007,13.6621,PYF
French Polynesia,2008,13.4836,PYF
French Polynesia,2009,12.9117,PYF
French Polynesia,2010,13.1271,PYF
Gabon,1980,7.0188,GAB
Gabon,1981,8.466,GAB
Gabon,1982,7.9872,GAB
Gabon,1983,7.8976,GAB
Gabon,1984,6.8325,GAB
Gabon,1985,6.6935,GAB
Gabon,1986,6.6161,GAB
Gabon,1987,5.7287,GAB
Gabon,1988,5.2847,GAB
Gabon,1989,6.3367,GAB
Gabon,1990,6.174,GAB
Gabon,1991,4.3402,GAB
Gabon,1992,4.2853,GAB
Gabon,1993,4.2209,GAB
Gabon,1994,4.0682,GAB
Gabon,1995,4.6185,GAB
Gabon,1996,3.7307,GAB
Gabon,1997,7.4533,GAB
Gabon,1998,4.2514,GAB
Gabon,1999,4.7744,GAB
Gabon,2000,4.5899,GAB
Gabon,2001,5.0474,GAB
Gabon,2002,4.8402,GAB
Gabon,2003,9.1674,GAB
Gabon,2004,11.0968,GAB
Gabon,2005,7.9313,GAB
Gabon,2006,10.3402,GAB
Gabon,2007,8.7421,GAB
Gabon,2008,8.9319,GAB
Gabon,2009,5.6436,GAB
Gabon,2010,6.6564,GAB
Gambia,1980,4.1508,GMB
Gambia,1981,4.2191,GMB
Gambia,1982,4.1851,GMB
Gambia,1983,3.9764,GMB
Gambia,1984,3.8638,GMB
Gambia,1985,3.8343,GMB
Gambia,1986,3.72,GMB
Gambia,1987,3.6356,GMB
Gambia,1988,3.5446,GMB
Gambia,1989,3.4998,GMB
Gambia,1990,3.3224,GMB
Gambia,1991,3.356,GMB
Gambia,1992,3.2653,GMB
Gambia,1993,3.2491,GMB
Gambia,1994,3.2104,GMB
Gambia,1995,3.1367,GMB
Gambia,1996,3.1727,GMB
Gambia,1997,2.8606,GMB
Gambia,1998,2.7887,GMB
Gambia,1999,2.6957,GMB
Gambia,2000,2.7545,GMB
Gambia,2001,2.6416,GMB
Gambia,2002,3.5963,GMB
Gambia,2003,3.8258,GMB
Gambia,2004,3.6287,GMB
Gambia,2005,3.4623,GMB
Gambia,2006,3.3579,GMB
Gambia,2007,3.0292,GMB
Gambia,2008,3.2874,GMB
Gambia,2009,3.3645,GMB
Gambia,2010,3.3385,GMB
Georgia,1980,0,GEO
Georgia,1981,0,GEO
Georgia,1982,0,GEO
Georgia,1983,0,GEO
Georgia,1984,0,GEO
Georgia,1985,0,GEO
Georgia,1986,0,GEO
Georgia,1987,0,GEO
Georgia,1988,0,GEO
Georgia,1989,0,GEO
Georgia,1990,0,GEO
Georgia,1991,0,GEO
Georgia,1992,2.9194,GEO
Georgia,1993,2.3557,GEO
Georgia,1994,1.8447,GEO
Georgia,1995,1.7699,GEO
Georgia,1996,1.8649,GEO
Georgia,1997,2.0946,GEO
Georgia,1998,2.2188,GEO
Georgia,1999,2.3297,GEO
Georgia,2000,2.2348,GEO
Georgia,2001,2.4384,GEO
Georgia,2002,2.6616,GEO
Georgia,2003,2.9211,GEO
Georgia,2004,3.2463,GEO
Georgia,2005,3.4094,GEO
Georgia,2006,3.0528,GEO
Georgia,2007,3.4538,GEO
Georgia,2008,3.9156,GEO
Georgia,2009,4.4238,GEO
Georgia,2010,4.8437,GEO
Germany,1980,21.6148,DEU
Germany,1981,20.458,DEU
Germany,1982,19.5188,DEU
Germany,1983,19.3614,DEU
Germany,1984,20.0024,DEU
Germany,1985,19.9168,DEU
Germany,1986,20.1393,DEU
Germany,1987,19.872,DEU
Germany,1988,20.3033,DEU
Germany,1989,20.4789,DEU
Germany,1990,19.9373,DEU
Germany,1991,19.2276,DEU
Germany,1992,19.516,DEU
Germany,1993,18.6888,DEU
Germany,1994,19.7059,DEU
Germany,1995,19.1437,DEU
Germany,1996,18.5549,DEU
Germany,1997,18.2854,DEU
Germany,1998,17.9652,DEU
Germany,1999,18.1736,DEU
Germany,2000,17.7334,DEU
Germany,2001,16.7455,DEU
Germany,2002,16.3424,DEU
Germany,2003,16.0057,DEU
Germany,2004,16.2606,DEU
Germany,2005,15.7325,DEU
Germany,2006,16.2113,DEU
Germany,2007,16.089,DEU
Germany,2008,15.9703,DEU
Germany,2009,15.2381,DEU
Germany,2010,15.4467,DEU
Ghana,1980,2.9249,GHA
Ghana,1981,2.9318,GHA
Ghana,1982,2.8884,GHA
Ghana,1983,2.5878,GHA
Ghana,1984,2.7223,GHA
Ghana,1985,2.8632,GHA
Ghana,1986,2.612,GHA
Ghana,1987,2.6579,GHA
Ghana,1988,2.8374,GHA
Ghana,1989,3.063,GHA
Ghana,1990,2.9183,GHA
Ghana,1991,3.4523,GHA
Ghana,1992,3.8658,GHA
Ghana,1993,4.3018,GHA
Ghana,1994,4.4518,GHA
Ghana,1995,4.4731,GHA
Ghana,1996,4.819,GHA
Ghana,1997,5.0688,GHA
Ghana,1998,5.2606,GHA
Ghana,1999,5.3171,GHA
Ghana,2000,5.4598,GHA
Ghana,2001,5.2893,GHA
Ghana,2002,5.2883,GHA
Ghana,2003,5.8263,GHA
Ghana,2004,5.4445,GHA
Ghana,2005,5.8057,GHA
Ghana,2006,6.0288,GHA
Ghana,2007,5.7801,GHA
Ghana,2008,5.6945,GHA
Ghana,2009,5.9494,GHA
Ghana,2010,5.9532,GHA
Greece,1980,8.9162,GRC
Greece,1981,9.4808,GRC
Greece,1982,9.8636,GRC
Greece,1983,9.7525,GRC
Greece,1984,9.6044,GRC
Greece,1985,10.4218,GRC
Greece,1986,10.5566,GRC
Greece,1987,11.2735,GRC
Greece,1988,11.3622,GRC
Greece,1989,11.9695,GRC
Greece,1990,11.9311,GRC
Greece,1991,13.0643,GRC
Greece,1992,13.0359,GRC
Greece,1993,13.2303,GRC
Greece,1994,13.1076,GRC
Greece,1995,15.2499,GRC
Greece,1996,16.0944,GRC
Greece,1997,15.3605,GRC
Greece,1998,16.6317,GRC
Greece,1999,16.8722,GRC
Greece,2000,18.3772,GRC
Greece,2001,19.1881,GRC
Greece,2002,19.3979,GRC
Greece,2003,21.6639,GRC
Greece,2004,21.7196,GRC
Greece,2005,21.381,GRC
Greece,2006,20.8275,GRC
Greece,2007,23.4872,GRC
Greece,2008,22.2941,GRC
Greece,2009,19.2636,GRC
Greece,2010,17.5859,GRC
Grenada,1980,4.0859,GRD
Grenada,1981,4.2198,GRD
Grenada,1982,4.3812,GRD
Grenada,1983,4.4525,GRD
Grenada,1984,4.6367,GRD
Grenada,1985,4.2598,GRD
Grenada,1986,4.7694,GRD
Grenada,1987,4.9838,GRD
Grenada,1988,5.2393,GRD
Grenada,1989,5.9396,GRD
Grenada,1990,5.9792,GRD
Grenada,1991,5.934,GRD
Grenada,1992,6.1992,GRD
Grenada,1993,6.3685,GRD
Grenada,1994,5.8291,GRD
Grenada,1995,5.9656,GRD
Grenada,1996,6.3896,GRD
Grenada,1997,6.9125,GRD
Grenada,1998,6.679,GRD
Grenada,1999,7.2341,GRD
Grenada,2000,6.8075,GRD
Grenada,2001,6.6625,GRD
Grenada,2002,6.8649,GRD
Grenada,2003,7.1451,GRD
Grenada,2004,7.1545,GRD
Grenada,2005,7.6406,GRD
Grenada,2006,7.6586,GRD
Grenada,2007,8.1525,GRD
Grenada,2008,8.3565,GRD
Grenada,2009,8.4884,GRD
Grenada,2010,8.219,GRD
Guatemala,1980,4.6841,GTM
Guatemala,1981,4.6299,GTM
Guatemala,1982,4.6956,GTM
Guatemala,1983,4.3689,GTM
Guatemala,1984,4.4019,GTM
Guatemala,1985,4.4262,GTM
Guatemala,1986,4.3652,GTM
Guatemala,1987,4.919,GTM
Guatemala,1988,4.4485,GTM
Guatemala,1989,4.6536,GTM
Guatemala,1990,5.5631,GTM
Guatemala,1991,5.5421,GTM
Guatemala,1992,5.6059,GTM
Guatemala,1993,5.5228,GTM
Guatemala,1994,5.5955,GTM
Guatemala,1995,6.0747,GTM
Guatemala,1996,5.8976,GTM
Guatemala,1997,6.2444,GTM
Guatemala,1998,6.2407,GTM
Guatemala,1999,6.5169,GTM
Guatemala,2000,6.2062,GTM
Guatemala,2001,6.6442,GTM
Guatemala,2002,6.5409,GTM
Guatemala,2003,6.5243,GTM
Guatemala,2004,6.7856,GTM
Guatemala,2005,6.4947,GTM
Guatemala,2006,6.6366,GTM
Guatemala,2007,7.184,GTM
Guatemala,2008,6.9811,GTM
Guatemala,2009,6.5054,GTM
Guatemala,2010,7.2149,GTM
Guinea,1980,5.006,GIN
Guinea,1981,4.7117,GIN
Guinea,1982,4.3909,GIN
Guinea,1983,4.0217,GIN
Guinea,1984,4.1294,GIN
Guinea,1985,3.7392,GIN
Guinea,1986,4.0639,GIN
Guinea,1987,4.166,GIN
Guinea,1988,4.2934,GIN
Guinea,1989,4.2493,GIN
Guinea,1990,4.0937,GIN
Guinea,1991,4.0874,GIN
Guinea,1992,3.504,GIN
Guinea,1993,3.5576,GIN
Guinea,1994,3.7597,GIN
Guinea,1995,4.505,GIN
Guinea,1996,4.4796,GIN
Guinea,1997,4.0123,GIN
Guinea,1998,4.0323,GIN
Guinea,1999,4.2984,GIN
Guinea,2000,5.4935,GIN
Guinea,2001,5.3867,GIN
Guinea,2002,5.5337,GIN
Guinea,2003,5.9326,GIN
Guinea,2004,5.8542,GIN
Guinea,2005,6.1666,GIN
Guinea,2006,5.6743,GIN
Guinea,2007,6.0384,GIN
Guinea,2008,6.3534,GIN
Guinea,2009,5.4661,GIN
Guinea,2010,5.7288,GIN
Guinea-Bissau,1980,3.8522,GNB
Guinea-Bissau,1981,3.8506,GNB
Guinea-Bissau,1982,3.9043,GNB
Guinea-Bissau,1983,3.7934,GNB
Guinea-Bissau,1984,3.861,GNB
Guinea-Bissau,1985,3.7798,GNB
Guinea-Bissau,1986,3.8709,GNB
Guinea-Bissau,1987,3.835,GNB
Guinea-Bissau,1988,3.8889,GNB
Guinea-Bissau,1989,3.9449,GNB
Guinea-Bissau,1990,3.8928,GNB
Guinea-Bissau,1991,3.8464,GNB
Guinea-Bissau,1992,3.8145,GNB
Guinea-Bissau,1993,3.8131,GNB
Guinea-Bissau,1994,3.8037,GNB
Guinea-Bissau,1995,3.8164,GNB
Guinea-Bissau,1996,3.8101,GNB
Guinea-Bissau,1997,3.8189,GNB
Guinea-Bissau,1998,3.7025,GNB
Guinea-Bissau,1999,3.7492,GNB
Guinea-Bissau,2000,3.7993,GNB
Guinea-Bissau,2001,3.7534,GNB
Guinea-Bissau,2002,3.6881,GNB
Guinea-Bissau,2003,3.6304,GNB
Guinea-Bissau,2004,3.6272,GNB
Guinea-Bissau,2005,3.8207,GNB
Guinea-Bissau,2006,3.7436,GNB
Guinea-Bissau,2007,3.718,GNB
Guinea-Bissau,2008,3.7832,GNB
Guinea-Bissau,2009,3.7751,GNB
Guinea-Bissau,2010,3.824,GNB
Guyana,1980,14.0538,GUY
Guyana,1981,13.7845,GUY
Guyana,1982,14.7711,GUY
Guyana,1983,12.5676,GUY
Guyana,1984,12.5615,GUY
Guyana,1985,11.5528,GUY
Guyana,1986,12.2253,GUY
Guyana,1987,11.8736,GUY
Guyana,1988,11.26,GUY
Guyana,1989,9.3013,GUY
Guyana,1990,10.224,GUY
Guyana,1991,11.8747,GUY
Guyana,1992,13.2538,GUY
Guyana,1993,20.5824,GUY
Guyana,1994,23.1705,GUY
Guyana,1995,20.6052,GUY
Guyana,1996,24.5114,GUY
Guyana,1997,25.7223,GUY
Guyana,1998,25.2488,GUY
Guyana,1999,24.9983,GUY
Guyana,2000,23.9743,GUY
Guyana,2001,23.4099,GUY
Guyana,2002,26.5586,GUY
Guyana,2003,25.296,GUY
Guyana,2004,25.7528,GUY
Guyana,2005,18.2857,GUY
Guyana,2006,18.8694,GUY
Guyana,2007,20.4491,GUY
Guyana,2008,19.7107,GUY
Guyana,2009,21.0375,GUY
Guyana,2010,20.7834,GUY
Haiti,1980,3.5917,HTI
Haiti,1981,3.5874,HTI
Haiti,1982,3.5675,HTI
Haiti,1983,3.4476,HTI
Haiti,1984,3.3331,HTI
Haiti,1985,3.2216,HTI
Haiti,1986,3.0487,HTI
Haiti,1987,2.8904,HTI
Haiti,1988,2.8023,HTI
Haiti,1989,2.6981,HTI
Haiti,1990,2.5428,HTI
Haiti,1991,2.5476,HTI
Haiti,1992,2.5699,HTI
Haiti,1993,2.4342,HTI
Haiti,1994,2.3619,HTI
Haiti,1995,2.3295,HTI
Haiti,1996,2.3121,HTI
Haiti,1997,2.2875,HTI
Haiti,1998,2.27,HTI
Haiti,1999,2.2635,HTI
Haiti,2000,2.2836,HTI
Haiti,2001,2.248,HTI
Haiti,2002,2.1536,HTI
Haiti,2003,2.1314,HTI
Haiti,2004,2.1549,HTI
Haiti,2005,2.1576,HTI
Haiti,2006,2.127,HTI
Haiti,2007,2.148,HTI
Haiti,2008,2.0889,HTI
Haiti,2009,2.1294,HTI
Haiti,2010,2.1101,HTI
Honduras,1980,7.3787,HND
Honduras,1981,6.8999,HND
Honduras,1982,7.1245,HND
Honduras,1983,7.5755,HND
Honduras,1984,7.6521,HND
Honduras,1985,7.1769,HND
Honduras,1986,6.6542,HND
Honduras,1987,6.3997,HND
Honduras,1988,6.319,HND
Honduras,1989,6.2412,HND
Honduras,1990,6.3298,HND
Honduras,1991,6.2894,HND
Honduras,1992,5.9851,HND
Honduras,1993,5.8387,HND
Honduras,1994,5.8188,HND
Honduras,1995,5.8177,HND
Honduras,1996,6.209,HND
Honduras,1997,6.1637,HND
Honduras,1998,5.8745,HND
Honduras,1999,5.7672,HND
Honduras,2000,5.8543,HND
Honduras,2001,6.1567,HND
Honduras,2002,6.3654,HND
Honduras,2003,6.8615,HND
Honduras,2004,6.9809,HND
Honduras,2005,7.1349,HND
Honduras,2006,7.4924,HND
Honduras,2007,7.5365,HND
Honduras,2008,7.3832,HND
Honduras,2009,7.4414,HND
Honduras,2010,7.1283,HND
Hungary,1980,13.2252,HUN
Hungary,1981,12.9722,HUN
Hungary,1982,13.8905,HUN
Hungary,1983,13.4428,HUN
Hungary,1984,14.1063,HUN
Hungary,1985,13.679,HUN
Hungary,1986,13.8003,HUN
Hungary,1987,13.9894,HUN
Hungary,1988,13.9121,HUN
Hungary,1989,13.9502,HUN
Hungary,1990,12.9839,HUN
Hungary,1991,13.9316,HUN
Hungary,1992,11.7468,HUN
Hungary,1993,11.6798,HUN
Hungary,1994,12.3433,HUN
Hungary,1995,11.982,HUN
Hungary,1996,12.579,HUN
Hungary,1997,12.7406,HUN
Hungary,1998,12.2946,HUN
Hungary,1999,12.4487,HUN
Hungary,2000,11.7052,HUN
Hungary,2001,13.1497,HUN
Hungary,2002,13.2723,HUN
Hungary,2003,13.1313,HUN
Hungary,2004,15.8722,HUN
Hungary,2005,17.9692,HUN
Hungary,2006,14.709,HUN
Hungary,2007,12.2384,HUN
Hungary,2008,13.1485,HUN
Hungary,2009,10.8993,HUN
Hungary,2010,10.3589,HUN
Iceland,1980,20.3089,ISL
Iceland,1981,20.3875,ISL
Iceland,1982,17.2978,ISL
Iceland,1983,16.8335,ISL
Iceland,1984,19.3753,ISL
Iceland,1985,19.8357,ISL
Iceland,1986,19.3683,ISL
Iceland,1987,19.8851,ISL
Iceland,1988,19.5471,ISL
Iceland,1989,18.5285,ISL
Iceland,1990,19.1028,ISL
Iceland,1991,16.9439,ISL
Iceland,1992,18.2375,ISL
Iceland,1993,17.9591,ISL
Iceland,1994,16.4584,ISL
Iceland,1995,16.8894,ISL
Iceland,1996,19.2547,ISL
Iceland,1997,19.3215,ISL
Iceland,1998,21.1398,ISL
Iceland,1999,21.2694,ISL
Iceland,2000,24.4847,ISL
Iceland,2001,22.4122,ISL
Iceland,2002,20.7382,ISL
Iceland,2003,21.7825,ISL
Iceland,2004,23.1489,ISL
Iceland,2005,25.609,ISL
Iceland,2006,28.358,ISL
Iceland,2007,25.4717,ISL
Iceland,2008,23.7628,ISL
Iceland,2009,19.1255,ISL
Iceland,2010,18.2844,ISL
India,1980,2.4482,IND
India,1981,2.5504,IND
India,1982,2.6164,IND
India,1983,2.6301,IND
India,1984,2.6344,IND
India,1985,2.6616,IND
India,1986,2.6982,IND
India,1987,2.6961,IND
India,1988,2.7488,IND
India,1989,2.8087,IND
India,1990,2.8627,IND
India,1991,2.8995,IND
India,1992,2.9145,IND
India,1993,2.8629,IND
India,1994,2.8897,IND
India,1995,2.9957,IND
India,1996,3.0869,IND
India,1997,3.1011,IND
India,1998,3.1175,IND
India,1999,3.1938,IND
India,2000,3.1627,IND
India,2001,3.1922,IND
India,2002,3.2337,IND
India,2003,3.2641,IND
India,2004,3.2356,IND
India,2005,3.3922,IND
India,2006,3.5962,IND
India,2007,3.8408,IND
India,2008,3.9847,IND
India,2009,4.0238,IND
India,2010,4.1472,IND
Indonesia,1980,4.0475,IDN
Indonesia,1981,4.2408,IDN
Indonesia,1982,3.9903,IDN
Indonesia,1983,3.7649,IDN
Indonesia,1984,3.7456,IDN
Indonesia,1985,3.7365,IDN
Indonesia,1986,3.7732,IDN
Indonesia,1987,3.6524,IDN
Indonesia,1988,3.949,IDN
Indonesia,1989,4.1381,IDN
Indonesia,1990,4.2299,IDN
Indonesia,1991,4.5404,IDN
Indonesia,1992,4.4251,IDN
Indonesia,1993,4.3237,IDN
Indonesia,1994,4.449,IDN
Indonesia,1995,4.8497,IDN
Indonesia,1996,5.3697,IDN
Indonesia,1997,5.2897,IDN
Indonesia,1998,5.1385,IDN
Indonesia,1999,5.0007,IDN
Indonesia,2000,5.3233,IDN
Indonesia,2001,5.2123,IDN
Indonesia,2002,6.3107,IDN
Indonesia,2003,6.4658,IDN
Indonesia,2004,6.8503,IDN
Indonesia,2005,7.0204,IDN
Indonesia,2006,6.8919,IDN
Indonesia,2007,7.5157,IDN
Indonesia,2008,7.3217,IDN
Indonesia,2009,7.3146,IDN
Indonesia,2010,7.5445,IDN
Iran,1980,5.4441,IRN
Iran,1981,5.2074,IRN
Iran,1982,5.7482,IRN
Iran,1983,5.7023,IRN
Iran,1984,6.0123,IRN
Iran,1985,6.0672,IRN
Iran,1986,5.8992,IRN
Iran,1987,5.6979,IRN
Iran,1988,5.4514,IRN
Iran,1989,5.7719,IRN
Iran,1990,6.0246,IRN
Iran,1991,6.4037,IRN
Iran,1992,6.8,IRN
Iran,1993,7.2949,IRN
Iran,1994,7.5186,IRN
Iran,1995,7.5571,IRN
Iran,1996,7.7627,IRN
Iran,1997,7.9135,IRN
Iran,1998,7.8349,IRN
Iran,1999,8.0615,IRN
Iran,2000,7.9949,IRN
Iran,2001,8.5215,IRN
Iran,2002,8.8314,IRN
Iran,2003,9.3496,IRN
Iran,2004,9.6278,IRN
Iran,2005,10.196,IRN
Iran,2006,10.7149,IRN
Iran,2007,11.6701,IRN
Iran,2008,11.3495,IRN
Iran,2009,12.1705,IRN
Iran,2010,12.2817,IRN
Iraq,1980,5.8707,IRQ
Iraq,1981,5.6737,IRQ
Iraq,1982,5.5595,IRQ
Iraq,1983,5.8248,IRQ
Iraq,1984,7.0706,IRQ
Iraq,1985,7.268,IRQ
Iraq,1986,7.0794,IRQ
Iraq,1987,7.9626,IRQ
Iraq,1988,8.6424,IRQ
